Entity,Code,Year,Coal per capita (kWh)
United States,USA,1998,21858.496
United States,USA,1999,21563.367
United States,USA,2000,22261.219
United States,USA,2001,21372.84
United States,USA,2002,21149.467
United States,USA,2003,21347.74
United States,USA,2004,21279.223
United States,USA,2005,21381.55
United States,USA,2006,20849.436
United States,USA,2007,20921.512
United States,USA,2008,20389.79
United States,USA,2009,17770.38
United States,USA,2010,18640.299
United States,USA,2011,17437.016
United States,USA,2012,15279.911
United States,USA,2013,15725.304
United States,USA,2014,15560.023
United States,USA,2015,13336.334
United States,USA,2016,12104.576
United States,USA,2017,11681.913
United States,USA,2018,11108.142
United States,USA,2019,9423.495
United States,USA,2020,7608.9956
United States,USA,2021,8714.881
United States,USA,2022,8103.174
Upper-middle-income countries,,1965,4211.326
Upper-middle-income countries,,1966,4287.0786
Upper-middle-income countries,,1967,4124.724
Upper-middle-income countries,,1968,4016.36
Upper-middle-income countries,,1969,4159.6064
Upper-middle-income countries,,1970,4360.3867
Upper-middle-income countries,,1971,4535.0386
Upper-middle-income countries,,1972,4606.0415
Upper-middle-income countries,,1973,4579.2124
Upper-middle-income countries,,1974,4507.4194
Upper-middle-income countries,,1975,4718.0654
Upper-middle-income countries,,1976,4685.019
Upper-middle-income countries,,1977,4847.347
Upper-middle-income countries,,1978,4941.8633
Upper-middle-income countries,,1979,4977.811
Upper-middle-income countries,,1980,4939.064
Upper-middle-income countries,,1981,4889.0137
Upper-middle-income countries,,1982,5009.228
Upper-middle-income countries,,1983,5103.99
Upper-middle-income countries,,1984,5245.177
Upper-middle-income countries,,1985,4790.974
Upper-middle-income countries,,1986,4892.7744
Upper-middle-income countries,,1987,5084.5527
Upper-middle-income countries,,1988,5220.442
Upper-middle-income countries,,1989,5224.6753
Upper-middle-income countries,,1990,5087.0156
Upper-middle-income countries,,1991,5075.262
Upper-middle-income countries,,1992,5114.0835
Upper-middle-income countries,,1993,5164.523
Upper-middle-income countries,,1994,5253.329
Upper-middle-income countries,,1995,5211.914
Upper-middle-income countries,,1996,5331.922
Upper-middle-income countries,,1997,5168.3994
Upper-middle-income countries,,1998,5039.1187
Upper-middle-income countries,,1999,5100.2725
Upper-middle-income countries,,2000,5143.462
Upper-middle-income countries,,2001,5296.22
Upper-middle-income countries,,2002,5641.3506
Upper-middle-income countries,,2003,6476.6133
Upper-middle-income countries,,2004,7303.648
Upper-middle-income countries,,2005,8190.14
Upper-middle-income countries,,2006,8860.404
Upper-middle-income countries,,2007,9494.784
Upper-middle-income countries,,2008,9655.058
Upper-middle-income countries,,2009,9891
Upper-middle-income countries,,2010,10184.847
Upper-middle-income countries,,2011,10914.493
Upper-middle-income countries,,2012,10969.008
Upper-middle-income countries,,2013,11004.528
Upper-middle-income countries,,2014,10897.169
Upper-middle-income countries,,2015,10564.81
Upper-middle-income countries,,2016,10274.579
Upper-middle-income countries,,2017,10307.6455
Upper-middle-income countries,,2018,10420.027
Upper-middle-income countries,,2019,10581.368
Upper-middle-income countries,,2020,10641.326
Upper-middle-income countries,,2021,10977.133
Upper-middle-income countries,,2022,10992.034
Uzbekistan,UZB,1985,958.03406
Uzbekistan,UZB,1986,1055.5365
Uzbekistan,UZB,1987,855.7681
Uzbekistan,UZB,1988,916.23303
Uzbekistan,UZB,1989,1007.00806
Uzbekistan,UZB,1990,1031.3043
Uzbekistan,UZB,1991,921.54736
Uzbekistan,UZB,1992,707.83234
Uzbekistan,UZB,1993,562.81714
Uzbekistan,UZB,1994,556.37317
Uzbekistan,UZB,1995,450.5184
Uzbekistan,UZB,1996,413.00995
Uzbekistan,UZB,1997,403.25272
Uzbekistan,UZB,1998,398.03812
Uzbekistan,UZB,1999,392.3056
Uzbekistan,UZB,2000,441.45535
Uzbekistan,UZB,2001,365.31326
Uzbekistan,UZB,2002,384.0248
Uzbekistan,UZB,2003,295.76242
Uzbekistan,UZB,2004,394.67657
Uzbekistan,UZB,2005,369.96542
Uzbekistan,UZB,2006,397.15573
Uzbekistan,UZB,2007,337.25314
Uzbekistan,UZB,2008,419.49893
Uzbekistan,UZB,2009,393.09286
Uzbekistan,UZB,2010,322.6034
Uzbekistan,UZB,2011,340.0921
Uzbekistan,UZB,2012,453.25342
Uzbekistan,UZB,2013,666.46643
Uzbekistan,UZB,2014,603.56464
Uzbekistan,UZB,2015,477.71243
Uzbekistan,UZB,2016,555.2494
Uzbekistan,UZB,2017,516.24274
Uzbekistan,UZB,2018,728.0319
Uzbekistan,UZB,2019,634.16583
Uzbekistan,UZB,2020,854.8139
Uzbekistan,UZB,2021,757.3342
Uzbekistan,UZB,2022,828.20874
Venezuela,VEN,1965,24.008726
Venezuela,VEN,1966,24.396921
Venezuela,VEN,1967,24.74743
Venezuela,VEN,1968,25.063122
Venezuela,VEN,1969,25.348433
Venezuela,VEN,1970,24.580215
Venezuela,VEN,1971,141.76155
Venezuela,VEN,1972,144.94174
Venezuela,VEN,1973,254.98685
Venezuela,VEN,1974,185.42421
Venezuela,VEN,1975,222.34123
Venezuela,VEN,1976,141.64711
Venezuela,VEN,1977,213.22774
Venezuela,VEN,1978,63.826412
Venezuela,VEN,1979,129.31433
Venezuela,VEN,1980,119.75188
Venezuela,VEN,1981,115.070465
Venezuela,VEN,1982,63.906315
Venezuela,VEN,1983,87.053085
Venezuela,VEN,1984,92.746445
Venezuela,VEN,1985,119.633415
Venezuela,VEN,1986,129.61543
Venezuela,VEN,1987,165.92203
Venezuela,VEN,1988,117.58126
Venezuela,VEN,1989,314.90533
Venezuela,VEN,1990,272.5085
Venezuela,VEN,1991,0
Venezuela,VEN,1992,2.050652
Venezuela,VEN,1993,15.638795
Venezuela,VEN,1994,29.816042
Venezuela,VEN,1995,2.688216
Venezuela,VEN,1996,8.2747135
Venezuela,VEN,1997,17.32064
Venezuela,VEN,1998,17.699467
Venezuela,VEN,1999,17.711672
Venezuela,VEN,2000,62.907814
Venezuela,VEN,2001,22.862951
Venezuela,VEN,2002,8.378986
Venezuela,VEN,2003,19.428873
Venezuela,VEN,2004,0
Venezuela,VEN,2005,16.235643
Venezuela,VEN,2006,106.19519
Venezuela,VEN,2007,58.604424
Venezuela,VEN,2008,58.659103
Venezuela,VEN,2009,97.40407
Venezuela,VEN,2010,80.71613
Venezuela,VEN,2011,81.99313
Venezuela,VEN,2012,83.256485
Venezuela,VEN,2013,81.94626
Venezuela,VEN,2014,75.92079
Venezuela,VEN,2015,50.05612
Venezuela,VEN,2016,55.787174
Venezuela,VEN,2017,31.173347
Venezuela,VEN,2018,12.777862
Venezuela,VEN,2019,25.912474
Venezuela,VEN,2020,18.445278
Venezuela,VEN,2021,16.77182
Venezuela,VEN,2022,14.69943
Vietnam,VNM,1965,278.59995
Vietnam,VNM,1966,285.6172
Vietnam,VNM,1967,305.9097
Vietnam,VNM,1968,332.10947
Vietnam,VNM,1969,346.44586
Vietnam,VNM,1970,361.91406
Vietnam,VNM,1971,388.32944
Vietnam,VNM,1972,285.54486
Vietnam,VNM,1973,402.0771
Vietnam,VNM,1974,469.77408
Vietnam,VNM,1975,638.08295
Vietnam,VNM,1976,587.49347
Vietnam,VNM,1977,627.6482
Vietnam,VNM,1978,591.3467
Vietnam,VNM,1979,598.2008
Vietnam,VNM,1980,499.29172
Vietnam,VNM,1981,542.5008
Vietnam,VNM,1982,585.345
Vietnam,VNM,1983,574.85535
Vietnam,VNM,1984,561.7187
Vietnam,VNM,1985,545.22327
Vietnam,VNM,1986,586.99854
Vietnam,VNM,1987,639.70685
Vietnam,VNM,1988,586.0628
Vietnam,VNM,1989,460.46487
Vietnam,VNM,1990,386.3769
Vietnam,VNM,1991,365.27267
Vietnam,VNM,1992,358.7883
Vietnam,VNM,1993,340.519
Vietnam,VNM,1994,369.10657
Vietnam,VNM,1995,488.26514
Vietnam,VNM,1996,536.76105
Vietnam,VNM,1997,679.4675
Vietnam,VNM,1998,718.68726
Vietnam,VNM,1999,531.1062
Vietnam,VNM,2000,690.3207
Vietnam,VNM,2001,746.691
Vietnam,VNM,2002,843.9613
Vietnam,VNM,2003,972.5242
Vietnam,VNM,2004,1261.6012
Vietnam,VNM,2005,1307.8848
Vietnam,VNM,2006,793.4929
Vietnam,VNM,2007,860.2929
Vietnam,VNM,2008,1615.2563
Vietnam,VNM,2009,1500.0938
Vietnam,VNM,2010,1936.339
Vietnam,VNM,2011,2283.1057
Vietnam,VNM,2012,2096.52
Vietnam,VNM,2013,2215.305
Vietnam,VNM,2014,2648.2773
Vietnam,VNM,2015,3309.6729
Vietnam,VNM,2016,3545.492
Vietnam,VNM,2017,3508.5027
Vietnam,VNM,2018,4630.6387
Vietnam,VNM,2019,6062.6826
Vietnam,VNM,2020,6308.841
Vietnam,VNM,2021,6146.367
Vietnam,VNM,2022,5797.624
World,OWID_WRL,1965,4836.5703
World,OWID_WRL,1966,4792.1597
World,OWID_WRL,1967,4621.2197
World,OWID_WRL,1968,4596.001
World,OWID_WRL,1969,4639.6943
World,OWID_WRL,1970,4616.1855
World,OWID_WRL,1971,4500.011
World,OWID_WRL,1972,4462.8154
World,OWID_WRL,1973,4506.8154
World,OWID_WRL,1974,4425.4727
World,OWID_WRL,1975,4429.2456
World,OWID_WRL,1976,4511.3965
World,OWID_WRL,1977,4564.122
World,OWID_WRL,1978,4536.004
World,OWID_WRL,1979,4664.563
World,OWID_WRL,1980,4693.423
World,OWID_WRL,1981,4674.347
World,OWID_WRL,1982,4640.9556
World,OWID_WRL,1983,4698.8257
World,OWID_WRL,1984,4816.136
World,OWID_WRL,1985,4934.01
World,OWID_WRL,1986,4900.551
World,OWID_WRL,1987,5001.4883
World,OWID_WRL,1988,5059.5557
World,OWID_WRL,1989,5018.5986
World,OWID_WRL,1990,4873.1694
World,OWID_WRL,1991,4746.026
World,OWID_WRL,1992,4653.1733
World,OWID_WRL,1993,4605.8696
World,OWID_WRL,1994,4555.7617
World,OWID_WRL,1995,4521.2197
World,OWID_WRL,1996,4563.8325
World,OWID_WRL,1997,4493.3926
World,OWID_WRL,1998,4404.727
World,OWID_WRL,1999,4364.935
World,OWID_WRL,2000,4461.714
World,OWID_WRL,2001,4472.1675
World,OWID_WRL,2002,4588.2573
World,OWID_WRL,2003,4927.535
World,OWID_WRL,2004,5201.793
World,OWID_WRL,2005,5517.288
World,OWID_WRL,2006,5732.0405
World,OWID_WRL,2007,5981.497
World,OWID_WRL,2008,5986.86
World,OWID_WRL,2009,5819.4287
World,OWID_WRL,2010,6003.416
World,OWID_WRL,2011,6206.017
World,OWID_WRL,2012,6146.9395
World,OWID_WRL,2013,6160.9614
World,OWID_WRL,2014,6112.282
World,OWID_WRL,2015,5880.1934
World,OWID_WRL,2016,5685.1387
World,OWID_WRL,2017,5675.115
World,OWID_WRL,2018,5699.7134
World,OWID_WRL,2019,5606.5537
World,OWID_WRL,2020,5386.2573
World,OWID_WRL,2021,5634.486
World,OWID_WRL,2022,5624.2563
